id,lat,long
LOG35,-35.39338896,149.159667
LOG35,-35.39524999,149.156972
LOG35,-35.39722196,149.154306
LOG35,-35.39916699,149.151722
LOG35,-35.40116703,149.149139
LOG35,-35.40327798,149.1469719
LOG35,-35.40513904,149.145361
LOG35,-35.40527798,149.1425831
LOG35,-35.41588901,149.06875
LOG35,-35.41588901,149.06875
LOG35,-35.41586101,149.068806
LOG35,-35.41586101,149.068806
LOG35,-35.41586097,149.068861
LOG35,-35.41586097,149.068861
LOG35,-35.33938897,149.161972
LOG35,-35.33697204,149.162222
LOG35,-35.33413897,149.161778
LOG35,-35.33130604,149.161417
LOG35,-35.32805599,149.162139
LOG35,-35.32530602,149.164194
LOG35,-35.32283304,149.166722
LOG35,-35.32025,149.1685831
LOG35,-35.31708301,149.169417
LOG35,-35.31369401,149.169139
LOG35,-35.31044397,149.169361
LOG35,-35.30774997,149.170361
LOG35,-35.30494399,149.1714171
LOG35,-35.31350002,149.187556
LOG35,-35.31613902,149.188556
LOG35,-35.31822203,149.189583
LOG35,-35.32036098,149.191278
LOG35,-35.32094404,149.194722
LOG35,-35.32063904,149.197556
LOG35,-35.31116698,149.199528
LOG35,-35.30933303,149.201528
LOG35,-35.30747196,149.203194
LOG35,-35.30558296,149.204833
LOG35,-35.30361098,149.203444
LOG35,-35.30191704,149.201528
LOG35,-35.30055596,149.199306
LOG35,-35.30049996,149.199639
LOG35,-35.30049996,149.199639
LOG35,-35.30055596,149.199306
LOG35,-35.30049996,149.199639
LOG35,-35.30049996,149.199639
LOG35,-35.30202799,149.201722
LOG35,-35.30380599,149.203611
LOG35,-35.30588896,149.204722
LOG35,-35.30769398,149.203056
LOG35,-35.30963898,149.201306
LOG35,-35.31144398,149.199222
LOG35,-35.32080601,149.197833
LOG35,-35.32099999,149.195056
LOG35,-35.32072203,149.191889
LOG35,-35.31886098,149.189833
LOG35,-35.31674997,149.188694
LOG35,-35.31400003,149.187583
LOG35,-35.30341701,149.173722
LOG35,-35.30558299,149.171917
LOG35,-35.30849996,149.170444
LOG35,-35.311278,149.169528
LOG35,-35.31405602,149.169417
LOG35,-35.31691698,149.169722
LOG35,-35.31972199,149.169222
LOG35,-35.32194398,149.168472
LOG35,-35.332694,149.161833
LOG35,-35.33513897,149.162167
LOG35,-35.33805604,149.162667
LOG35,-35.34402796,149.163333
LOG35,-35.34713902,149.163556
LOG35,-35.35024999,149.164056
LOG35,-35.35336098,149.164972
LOG35,-35.35655597,149.165889
LOG35,-35.35961098,149.166472
LOG35,-35.36288897,149.167083
LOG35,-35.36288897,149.167083
LOG35,-35.36605601,149.167667
LOG35,-35.36905598,149.168222
LOG35,-35.37136096,149.168694
LOG35,-35.37588902,149.169861
LOG35,-35.37616702,149.169917
LOG35,-35.37619397,149.169556
LOG35,-35.37841697,149.169944
LOG35,-35.38100003,149.170472
LOG35,-35.38313904,149.171861
LOG35,-35.38538904,149.171083
LOG35,-35.38697197,149.168778
LOG35,-35.38869404,149.166278
LOG35,-35.39038904,149.163806
LOG35,-35.391889,149.161778
LOG35,-35.391889,149.161778
LOG35,-35.39336097,149.159639
LOG35,-35.39494397,149.157389
LOG35,-35.39675001,149.154944
LOG35,-35.39861103,149.152472
LOG35,-35.40047199,149.15
LOG35,-35.40249997,149.147694
LOG35,-35.40483297,149.145778
LOG35,-35.40752803,149.144778
LOG35,-35.41038904,149.144778
LOG35,-35.41319397,149.144778
LOG35,-35.41619399,149.144778
LOG35,-35.41919396,149.144222
LOG35,-35.42199998,149.142861
LOG35,-35.42450003,149.140778
LOG35,-35.426722,149.137944
LOG35,-35.42877801,149.135167
LOG35,-35.43091703,149.1321939
LOG35,-35.43230603,149.128056
LOG35,-35.43449997,149.125722
LOG35,-35.43636103,149.124111
LOG35,-35.43636103,149.124111
LOG35,-35.20622202,149.033083
LOG35,-35.20622202,149.033083
LOG35,-35.20622203,149.0330559
LOG35,-35.20622203,149.0330559
LOG35,-35.32011099,149.168528
LOG35,-35.31716699,149.169389
LOG35,-35.313917,149.169111
LOG35,-35.31044401,149.169389
LOG35,-35.30722199,149.170556
LOG35,-35.30463898,149.171389
LOG35,-35.31299998,149.187361
LOG35,-35.31566702,149.1883061
LOG35,-35.31774996,149.189472
LOG35,-35.31988896,149.1906669
LOG35,-35.321028,149.194
LOG35,-35.32072202,149.197167
LOG35,-35.311194,149.1995
LOG35,-35.30913899,149.201778
LOG35,-35.30705596,149.203583
LOG35,-35.30513898,149.205278
LOG35,-35.3035,149.203306
LOG35,-35.301833,149.201361
LOG35,-35.30044402,149.199389
LOG35,-35.30044402,149.199389
LOG35,-35.301833,149.201361
LOG35,-35.30041703,149.199361
LOG35,-35.30038901,149.199167
LOG35,-35.30038901,149.199167
LOG35,-35.30041703,149.199361
LOG35,-35.30183302,149.201444
LOG35,-35.30349999,149.203361
LOG35,-35.30488901,149.2055001
LOG35,-35.30680598,149.203944
LOG35,-35.30866698,149.202139
LOG35,-35.31088897,149.200028
LOG35,-35.32094397,149.195361
LOG35,-35.32083301,149.192306
LOG35,-35.31936098,149.190139
LOG35,-35.31730596,149.189
LOG35,-35.315083,149.188
LOG35,-35.31283302,149.187222
LOG35,-35.30380599,149.173472
LOG35,-35.30574996,149.171806
LOG35,-35.30825004,149.170556
LOG35,-35.31094401,149.169583
LOG35,-35.31380604,149.169417
LOG35,-35.31649996,149.169722
LOG35,-35.31919398,149.169333
LOG35,-35.32161104,149.168167
LOG35,-35.32383299,149.166167
LOG35,-35.32591696,149.1639171
LOG35,-35.32852796,149.162167
LOG35,-35.33130599,149.161611
LOG35,-35.33424998,149.162028
LOG35,-35.33719396,149.162556
LOG35,-35.33977797,149.163361
LOG35,-35.33766704,149.162194
LOG35,-35.33466701,149.161806
LOG35,-35.33194399,149.161222
LU51,-35.32536101,149.02475
LU51,-35.32644396,149.0216391
LU51,-35.32758303,149.018111
LU51,-35.32866699,149.014556
LU51,-35.33038901,149.0111111
LU51,-35.33241696,149.008167
LU51,-35.33519396,149.006778
LU51,-35.33663902,149.00325
LU51,-35.33744404,148.999278
LU51,-35.33836096,148.995417
LU51,-35.33811097,148.991444
LU51,-35.33650002,148.988194
LU51,-35.33466698,148.985139
LU51,-35.333444,148.981694
LU51,-35.33166697,148.978556
LU51,-35.33144401,148.974472
LU51,-35.33183302,148.970528
LU51,-35.33041697,148.966889
LU51,-35.32966702,148.963278
LU51,-35.32908303,148.959639
LU51,-35.32694402,148.956889
LU51,-35.32483296,148.953722
LU51,-35.32188899,148.953028
LU51,-35.32116704,148.955694
LU51,-35.32038904,148.953028
LU51,-35.32202804,148.951083
LU51,-35.32311098,148.9486111
LU51,-35.32533299,148.947944
LU51,-35.32611103,148.945222
LU51,-35.32561101,148.9425
LU51,-35.32444402,148.94
LU51,-35.32613896,148.937944
LU51,-35.32777798,148.935972
LU51,-35.32988899,148.934722
LU51,-35.33208304,148.933944
LU51,-35.33358302,148.931778
LU51,-35.33591698,148.930333
LU51,-35.33813902,148.929833
LU51,-35.34038899,148.930361
LU51,-35.34272198,148.9298059
LU51,-35.34494404,148.929361
LU51,-35.347056,148.928222
LU51,-35.34861103,148.926222
LU51,-35.34977798,148.923861
LU51,-35.35211097,148.923361
LU51,-35.354361,148.923111
LU51,-35.35638899,148.92175
LU51,-35.35863903,148.921278
LU51,-35.36083296,148.920389
LU51,-35.36311096,148.921056
LU51,-35.36311096,148.921056
LU51,-35.364833,148.922056
LU51,-35.362833,148.920972
LU51,-35.36055604,148.920472
LU51,-35.35836098,148.921444
LU51,-35.35605601,148.921861
LU51,-35.35405596,148.923222
LU51,-35.35174998,148.923611
LU51,-35.3495,148.924028
LU51,-35.35174998,148.923583
LU51,-35.35402798,148.9231671
LU51,-35.35608296,148.921861
LU51,-35.35836098,148.921472
LU51,-35.36049997,148.9205
LU51,-35.36275003,148.920889
LU51,-35.36483302,148.922083
LU51,-35.36494401,148.922111
LU51,-35.36494401,148.922111
LU51,-35.36497204,148.922083
LU51,-35.36497202,148.922056
LU51,-35.36502803,148.922139
LU51,-35.364944,148.922083
LU51,-35.36497202,148.922056
LU51,-35.36505598,148.9221109
LU51,-35.36502803,148.922139
LU51,-35.36858297,148.922583
LU51,-35.36872196,148.91975
LU51,-35.36841701,148.9169721
LU51,-35.36805602,148.9142501
LU51,-35.368444,148.917083
LU51,-35.36877799,148.919889
LU51,-35.36747199,148.922194
LU51,-35.36522204,148.922139
LU51,-35.36480598,148.922111
LU51,-35.36269404,148.920889
LU51,-35.36038901,148.920556
LU51,-35.35825002,148.921528
LU51,-35.35600003,148.9219171
LU51,-35.35394398,148.923194
LU51,-35.35161098,148.923667
LU51,-35.34941699,148.924417
LU51,-35.34819396,148.926806
LU51,-35.34641699,148.928528
LU51,-35.34427803,148.9294719
LU51,-35.34202804,148.929944
LU51,-35.33972202,148.930306
LU51,-35.33738898,148.929944
LU51,-35.33505598,148.930528
LU51,-35.33313898,148.932333
LU51,-35.33141699,148.9343329
LU51,-35.33049999,148.934472
LU51,-35.33141699,148.9343329
LU51,-35.326806,148.937472
LU51,-35.324806,148.939083
LU51,-35.32613903,148.941361
LU51,-35.32536097,148.944028
LU51,-35.325639,148.946806
LU51,-35.32391696,148.948694
LU51,-35.32266703,148.951056
LU51,-35.320583,148.952389
LU51,-35.32027802,148.955222
LU51,-35.321889,148.953139
LU51,-35.32422197,148.953417
LU51,-35.32608298,148.955
LU51,-35.32780601,148.958667
LU51,-35.32991702,148.966167
LU51,-35.33141703,148.9685
LU51,-35.33172196,148.971528
LU51,-35.33144405,148.9749169
LU51,-35.33163897,148.978306
LU51,-35.33297197,148.981056
LU51,-35.33408304,148.983944
LU51,-35.33566701,148.986528
LU51,-35.33708298,148.9891391
LU51,-35.33833304,148.994361
LU51,-35.33799996,148.997667
LU51,-35.33697201,149.000917
LU51,-35.33627802,149.004111
LU51,-35.33522203,149.006722
LU51,-35.33297198,149.0080279
LU51,-35.33099999,149.009917
LU51,-35.32961096,149.0125
LU51,-35.32836104,149.015139
LU51,-35.327583,149.017972
LU51,-35.32672196,149.020778
LU51,-35.32583299,149.023472
LU51,-35.32522198,149.026139
LU51,-35.36627804,149.094111
LU51,-35.36627804,149.094111
LU51,-35.36627804,149.094111
LU51,-35.36633297,149.094083
LU51,-35.36627804,149.094111
LU51,-35.36652803,149.094194
LU51,-35.36649999,149.094194
LU51,-35.45827803,149.11775
LU51,-35.45827803,149.11775
LU51,-35.45838902,149.117667
LU51,-35.45838902,149.117667
LU51,-35.45838902,149.117667
LU51,-35.45838902,149.117667
LU51,-35.45838902,149.117667
LU51,-35.45847199,149.117778
LU51,-35.45847203,149.11775
LU51,-35.45847199,149.117778
LU51,-35.41897201,149.108056
LU51,-35.41897196,149.1080279
LU51,-35.32719399,149.051806
LU51,-35.32750002,149.048917
LU51,-35.32677798,149.046194
LU51,-35.32541696,149.0440001
LU51,-35.32677801,149.041667
LU51,-35.32702801,149.0388889
LU51,-35.32680597,149.036028
LU51,-35.32652802,149.03325
LU51,-35.32616701,149.030389
LU51,-35.32558301,149.027694
LU51,-35.32536101,149.024917
LU51,-35.32625002,149.02225
LU51,-35.32719404,149.019389
LU51,-35.32791699,149.016472
LU51,-35.32902797,149.013722
LU51,-35.33036104,149.011139
LU51,-35.33169398,149.0087779
LU51,-35.33386101,149.007667
LU51,-35.33572196,149.005861
LU51,-35.33672196,149.003
LU51,-35.33719396,149.000139
LU51,-35.33816698,148.997194
LU51,-35.33836102,148.993889
LU51,-35.33788896,148.990528
LU51,-35.336306,148.987778
LU51,-35.33463903,148.985139
LU51,-35.33361098,148.9820831
LU51,-35.33194397,148.979417
LU51,-35.33149998,148.976139
LU51,-35.33141703,148.972917
LU51,-35.33177801,148.969722
LU51,-35.33038903,148.966944
LU51,-35.329528,148.964083
LU51,-35.32977801,148.961056
LU51,-35.32800003,148.958833
LU51,-35.32655598,148.956083
LU51,-35.32483304,148.9537781
LU51,-35.32255603,148.952944
LU51,-35.32127798,148.955278
LU51,-35.32049999,148.952611
LU51,-35.32238901,148.951083
LU51,-35.32466701,148.9485829
LU51,-35.32594402,148.945667
LU51,-35.32611101,148.941528
LU51,-35.32594399,148.938111
LU51,-35.32766697,148.936194
LU51,-35.32766697,148.936194
LU51,-35.32827804,148.935444
LU51,-35.32858297,148.935222
LU51,-35.32858297,148.935222
LU51,-35.32858297,148.935222
LU51,-35.32858297,148.935222
LU51,-35.32858298,148.93525
LU51,-35.32858298,148.93525
LU51,-35.32861101,148.93525
LU51,-35.32858298,148.93525
LU51,-35.32861101,148.93525
LU51,-35.32861101,148.93525
LU51,-35.32861101,148.93525
LU51,-35.32861101,148.93525
LU51,-35.32811102,148.935583
LU51,-35.32861101,148.93525
LU51,-35.32652801,148.937694
LU51,-35.32622202,148.941083
LU51,-35.32530601,148.943639
LU51,-35.32569404,148.946361
LU51,-35.32438898,148.948667
LU51,-35.32277797,148.950639
LU51,-35.32075002,148.952056
LU51,-35.32024996,148.954889
LU51,-35.32199998,148.953111
LU51,-35.32427797,148.953472
LU51,-35.32616701,148.955111
LU51,-35.32725002,148.957611
LU51,-35.32883304,148.959583
LU51,-35.32991703,148.962111
LU51,-35.32955601,148.964861
LU51,-35.33069399,148.967444
LU51,-35.33180604,148.969833
LU51,-35.331444,148.9728059
LU51,-35.33150001,148.975889
LU51,-35.33169397,148.978889
LU51,-35.33316702,148.981361
LU51,-35.33413896,148.98425
LU51,-35.33569404,148.986639
LU51,-35.33713904,148.989222
LU51,-35.33813902,148.992028
LU51,-35.33827803,148.995083
LU51,-35.337861,148.998056
LU51,-35.336944,149.001139
LU51,-35.33627802,149.004111
LU51,-35.33519399,149.006722
LU51,-35.333056,149.008028
LU51,-35.331167,149.009583
LU51,-35.32988896,149.011944
LU51,-35.32858296,149.014611
LU51,-35.32763897,149.017611
LU51,-35.32669404,149.02075
LU51,-35.325667,149.023861
LU51,-35.325278,149.026556
LU51,-35.325278,149.026556
LU51,-35.37683296,149.170056
LU51,-35.37611103,149.169556
LU51,-35.37908304,149.170111
LU51,-35.381833,149.171083
LU51,-35.38405604,149.1719999
LU51,-35.38594402,149.170444
LU51,-35.38750003,149.168167
LU51,-35.38905597,149.165861
LU51,-35.39077802,149.163389
LU51,-35.39224997,149.161278
LU51,-35.39374998,149.159139
LU51,-35.39525003,149.157
LU51,-35.39702802,149.154611
LU51,-35.39861103,149.152472
LU51,-35.40049998,149.150028
LU51,-35.40261097,149.147667
LU51,-35.40502801,149.145694
LU51,-35.407833,149.144778
LU51,-35.41074999,149.1447779
LU51,-35.41355596,149.144806
LU51,-35.41624997,149.144778
LU51,-35.41899997,149.1443329
LU51,-35.42194401,149.142972
LU51,-35.42458301,149.140806
LU51,-35.42677798,149.138
LU51,-35.42883298,149.135194
LU51,-35.43058297,149.132861
LU51,-35.43202798,149.131639
LU51,-35.43416703,149.1325
LU51,-35.43633304,149.133278
LU51,-35.43613904,149.1360561
LU51,-35.43569396,149.1388059
LU51,-35.43613902,149.141556
LU51,-35.43433299,149.143167
LU51,-35.43352799,149.14275
LU51,-35.43352799,149.14275
LU51,-35.43352799,149.14275
LU51,-35.43352799,149.14275
LU51,-35.43352799,149.14275
LU51,-35.43352803,149.142778
LU51,-35.43352803,149.142778
LU51,-35.43352799,149.142806
LU51,-35.43352803,149.142778
LU51,-35.43352799,149.142806
LU51,-35.43394399,149.142833
LU51,-35.43352799,149.142806
LU51,-35.43394399,149.142833
LU51,-35.43394402,149.142806
LU51,-35.43394399,149.142833
LU51,-35.43394399,149.142833
LU51,-35.43394402,149.142806
LU51,-35.43391699,149.142861
LU51,-35.43600001,149.141861
LU51,-35.43580601,149.139111
LU51,-35.43602803,149.136333
LU51,-35.43633299,149.133556
LU51,-35.43419398,149.132556
LU51,-35.432028,149.131694
LU51,-35.43063897,149.132972
LU51,-35.432583,149.131528
LU51,-35.43472204,149.132639
LU51,-35.436306,149.134639
LU51,-35.43566704,149.137333
LU51,-35.436139,149.140083
LU51,-35.43583302,149.142833
LU51,-35.43611099,149.1400561
LU51,-35.43563901,149.137333
LU51,-35.43633302,149.134722
LU51,-35.43475003,149.132667
LU51,-35.43266704,149.131583
LU51,-35.43058304,149.132694
LU51,-35.42891699,149.134639
LU51,-35.42738896,149.13675
LU51,-35.42566702,149.139083
LU51,-35.42336103,149.141611
LU51,-35.42022198,149.1436391
LU51,-35.41661096,149.144583
LU51,-35.41300001,149.1446391
LU51,-35.40947196,149.1446109
LU51,-35.40633304,149.144778
LU51,-35.40413898,149.145917
LU51,-35.40177797,149.147806
LU51,-35.39941702,149.1504999
LU51,-35.39747202,149.153139
LU51,-35.39550002,149.155778
LU51,-35.39355604,149.1585
LU51,-35.39161101,149.161278
LU51,-35.38972199,149.164
LU51,-35.38794399,149.1665
LU51,-35.38572202,149.168611
LU51,-35.38261103,149.169861
LU51,-35.37911103,149.169667
LU51,-35.37558302,149.169
LU51,-35.37258302,149.1684721
LU51,-35.37730604,149.1701671
LU51,-35.36994401,149.167972
LU51,-35.367056,149.167417
LU51,-35.36366701,149.166778
LU51,-35.36019404,149.166111
LU51,-35.356583,149.165417
LU51,-35.35302801,149.164417
LU51,-35.34980604,149.163556
LU51,-35.34658297,149.163139
LU51,-35.34352796,149.162917
LU51,-35.32741703,149.050472
LU51,-35.32716698,149.047333
LU51,-35.32599998,149.044889
LU51,-35.32652804,149.042167
LU51,-35.32708299,149.039472
LU51,-35.32683298,149.036694
LU51,-35.32658303,149.033806
LU51,-35.326278,149.031
LU51,-35.32569402,149.028111
LU51,-35.325333,149.025028
LU51,-35.32636097,149.021944
LU51,-35.32736101,149.018833
LU51,-35.32819399,149.0155279
LU51,-35.32969398,149.012333
LU51,-35.33127804,149.009444
LU51,-35.33350002,149.00775
LU51,-35.33563897,149.006
LU51,-35.33674996,149.002806
LU51,-35.33730601,148.999611
LU51,-35.338278,148.9964439
LU51,-35.33836098,148.993028
LU51,-35.33772199,148.989861
LU51,-35.33613896,148.987306
LU51,-35.33438903,148.98475
LU51,-35.33338903,148.981528
LU51,-35.33172204,148.9786669
LU51,-35.33147198,148.975111
LU51,-35.33163901,148.971667
LU51,-35.33136096,148.968278
LU51,-35.32969401,148.965417
LU51,-35.329889,148.961972
LU51,-35.328556,148.959222
LU51,-35.32700001,148.9570279
LU51,-35.32350001,148.9529999
LU51,-35.32261102,148.952944
LU51,-35.32044401,148.952806
LU51,-35.32227803,148.951083
LU51,-35.32333303,148.948611
LU51,-35.32547196,148.947611
LU51,-35.32613901,148.944889
LU51,-35.32588896,148.9419999
LU51,-35.32438903,148.939944
LU51,-35.32602799,148.9380281
LU51,-35.327722,148.936056
LU51,-35.32983301,148.93475
LU51,-35.332056,148.933972
LU51,-35.33358302,148.931778
LU51,-35.33561101,148.930389
LU51,-35.33797197,148.929861
LU51,-35.34027802,148.930361
LU51,-35.34258299,148.929833
LU51,-35.34491699,148.9293611
LU51,-35.34655601,148.931333
LU51,-35.34841699,148.933139
LU51,-35.34994398,148.9355831
LU51,-35.35091704,148.938111
LU51,-35.35208304,148.940556
LU51,-35.35319401,148.943056
LU51,-35.355083,148.944583
LU51,-35.35730599,148.945556
LU51,-35.35958304,148.946278
LU51,-35.36099998,148.947222
LU51,-35.360917,148.945333
LU51,-35.360917,148.945333
LU51,-35.36099998,148.947222
LU51,-35.36088896,148.945361
LU51,-35.360917,148.945333
LU51,-35.36088896,148.945361
LU51,-35.36088896,148.945361
LU51,-35.36094396,148.945333
LU51,-35.36094396,148.945333
LU51,-35.36094396,148.945333
LU51,-35.36094396,148.945333
LU51,-35.36097199,148.945361
LU51,-35.36094396,148.945333
LU51,-35.36097199,148.945361
LU51,-35.36047201,148.945333
LU51,-35.36047201,148.945333
LU51,-35.36097199,148.945361
LU51,-35.36050003,148.945306
LU51,-35.36047201,148.945333
LU51,-35.36050003,148.945306
LU51,-35.36033298,148.945306
LU51,-35.36050003,148.945306
LU51,-35.36033298,148.945306
LU51,-35.36036102,148.945306
LU51,-35.36036102,148.945306
LU51,-35.36033298,148.945306
LU51,-35.36038898,148.945333
LU51,-35.36038898,148.945333
LU51,-35.36036102,148.945306
LU51,-35.36036102,148.945306
LU51,-35.36036102,148.945306
LU51,-35.36038898,148.945333
LU51,-35.36038897,148.945306
LU51,-35.36038897,148.945306
LU51,-35.36036102,148.945306
LU51,-35.360417,148.94525
LU51,-35.360417,148.94525
LU51,-35.36038897,148.945306
LU51,-35.36066701,148.945333
LU51,-35.36066701,148.945333
LU51,-35.360417,148.94525
LU51,-35.36066701,148.945361
LU51,-35.36066701,148.945361
LU51,-35.36066701,148.945333
LU51,-35.36030603,148.945306
LU51,-35.36066701,148.945361
LU51,-35.36030603,148.945306
LU51,-35.36030603,148.945278
LU51,-35.36030603,148.945278
LU51,-35.36030603,148.945306
LU51,-35.36066701,148.945333
LU51,-35.36036102,148.945306
LU51,-35.36036102,148.945306
LU51,-35.36066701,148.945333
LU51,-35.36036102,148.945306
LU51,-35.36036102,148.945306
LU51,-35.36063896,148.945222
LU51,-35.36036102,148.945306
LU51,-35.36063896,148.945222
LU51,-35.360667,148.9452499
LU51,-35.36061101,148.94525
LU51,-35.36061101,148.94525
LU51,-35.36061101,148.94525
LU51,-35.36061101,148.94525
LU51,-35.36066701,148.945361
LU51,-35.35961096,148.942639
LU51,-35.359556,148.94225
LU51,-35.36027799,148.945278
LU51,-35.36108299,148.947889
LU51,-35.36033299,148.950528
LU51,-35.36250003,148.951389
LU51,-35.36366702,148.952417
LU51,-35.36250003,148.951389
LU51,-35.36366702,148.952417
LU51,-35.36366702,148.952417
LU51,-35.36369398,148.952389
LU51,-35.36369398,148.952389
LU51,-35.36352802,148.952472
LU51,-35.36361096,148.952444
LU51,-35.36361096,148.952444
LU51,-35.36352802,148.952472
LU51,-35.36361096,148.952444
LU51,-35.36361096,148.952444
LU51,-35.36361104,148.9524171
LU51,-35.36361096,148.952444
LU51,-35.36361104,148.9524171
LU51,-35.363583,148.952417
LU51,-35.36361104,148.9524171
LU51,-35.36361104,148.9524171
LU51,-35.36361104,148.9524171
LU51,-35.36361104,148.9524171
LU51,-35.36355596,148.952528
LU51,-35.36555597,148.955833
LU51,-35.36644403,148.9585
LU51,-35.366806,148.961222
LU51,-35.36700003,148.964028
LU51,-35.36530602,148.965861
LU51,-35.36472196,148.968528
LU51,-35.36530602,148.965861
LU51,-35.36700003,148.964028
LU51,-35.36680599,148.9612781
LU51,-35.36641698,148.9584721
LU51,-35.36549998,148.955889
LU51,-35.36638902,148.953306
LU51,-35.364111,148.953667
LU51,-35.36352802,148.9525
LU51,-35.36352802,148.9525
LU51,-35.364111,148.953667
LU51,-35.36355596,148.952528
LU51,-35.36352802,148.9525
LU51,-35.36352802,148.9525
LU51,-35.36355596,148.952528
LU51,-35.36597197,148.953
LU51,-35.36558301,148.955722
LU51,-35.36641698,148.958333
LU51,-35.36683303,148.9610559
LU51,-35.36697201,148.963833
LU51,-35.36536102,148.96575
LU51,-35.36475001,148.968444
LU51,-35.36491697,148.966778
LU51,-35.36636102,148.964667
LU51,-35.36677796,148.961944
LU51,-35.36669403,148.959194
LU51,-35.36544403,148.956889
LU51,-35.366139,148.95425
LU51,-35.363917,148.953639
LU51,-35.36616696,148.953056
LU51,-35.36555597,148.955833
LU51,-35.36641697,148.958417
LU51,-35.36683304,148.961139
LU51,-35.366972,148.963889
LU51,-35.36533298,148.965778
LU51,-35.36475001,148.968444
LU51,-35.363444,148.969417
LU51,-35.36497202,148.967361
LU51,-35.36605602,148.964917
LU51,-35.36680599,148.962333
LU51,-35.367,148.959528
LU51,-35.36569403,148.957222
LU51,-35.36602803,148.9545
LU51,-35.36388896,148.953611
LU51,-35.36361096,148.952444
LU51,-35.36388896,148.953611
LU51,-35.36361096,148.952444
LU51,-35.36361096,148.952444
LU51,-35.36361096,148.952444
LU51,-35.36563904,148.953028
LU51,-35.36558301,148.955861
LU51,-35.36641699,148.958444
LU51,-35.36683303,148.961167
LU51,-35.366972,148.963917
LU51,-35.36533298,148.965861
LU51,-35.36472196,148.968528
LU51,-35.36530603,148.965833
LU51,-35.36700004,148.964
LU51,-35.36680599,148.96125
LU51,-35.36641698,148.9585
LU51,-35.36549999,148.955972
LU51,-35.36644403,148.953444
LU51,-35.36416699,148.953667
LU51,-35.36416699,148.953667
LU51,-35.36358302,148.952667
LU51,-35.36358302,148.952667
LU51,-35.36358303,148.952694
LU51,-35.36355598,148.9526941
LU51,-35.36355598,148.9526941
LU51,-35.36355598,148.9526941
LU51,-35.36355598,148.9526941
LU51,-35.36355598,148.9526941
LU51,-35.36358302,148.952667
LU51,-35.36575001,148.951639
LU51,-35.36713903,148.953889
LU51,-35.36619399,148.956389
LU51,-35.36747203,148.958861
LU51,-35.36858296,148.961389
LU51,-35.370861,148.9616941
LU51,-35.37308296,148.961028
LU51,-35.37536099,148.961472
LU51,-35.37761098,148.961778
LU51,-35.379944,148.962139
LU51,-35.38213898,148.962778
LU51,-35.38377797,148.964694
LU51,-35.38613902,148.964694
LU51,-35.38841699,148.963944
LU51,-35.39033301,148.962472
LU51,-35.39200001,148.960528
LU51,-35.39425,148.960861
LU51,-35.39647202,148.9619171
LU51,-35.40066704,148.959917
LU51,-35.40338896,148.9575279
LU51,-35.40405598,148.957028
LU51,-35.407444,148.9518889
LU51,-35.40872199,148.949528
LU51,-35.41011102,148.947306
LU51,-35.41197203,148.9457221
LU51,-35.41430603,148.945639
LU51,-35.41649997,148.946722
LU51,-35.41863899,148.94775
LU51,-35.42080603,148.946806
LU51,-35.42272203,148.945194
LU51,-35.42497199,148.944222
LU51,-35.42722196,148.944917
LU51,-35.42911099,148.946583
LU51,-35.431417,148.947167
LU51,-35.43366699,148.946222
LU51,-35.43588897,148.946583
LU51,-35.43716698,148.948944
LU51,-35.43791702,148.9515561
LU51,-35.43955598,148.953611
LU51,-35.44036102,148.956333
LU51,-35.44236101,148.957806
LU51,-35.44436101,148.959194
LU51,-35.44491701,148.961944
LU51,-35.44630604,148.964167
LU51,-35.44852803,148.964778
LU51,-35.45052802,148.966222
LU51,-35.45147196,148.968778
LU51,-35.45136098,148.9716109
LU51,-35.45033303,148.974278
LU51,-35.44969403,148.976972
LU51,-35.45033298,148.979861
LU51,-35.45125003,148.982472
LU51,-35.45255598,148.984806
LU51,-35.45236104,148.987722
LU51,-35.45211102,148.990639
LU51,-35.45266703,148.993361
LU51,-35.45141702,148.997667
LU51,-35.45122199,149.000472
LU51,-35.45163903,149.003194
LU51,-35.45277799,149.0057499
LU51,-35.45444403,149.007778
LU51,-35.45622199,149.009639
LU51,-35.45694396,149.012389
LU51,-35.45775002,149.015028
LU51,-35.45927801,149.017194
LU51,-35.46013896,149.019806
LU51,-35.46052796,149.0225829
LU51,-35.46186099,149.0248891
LU51,-35.46172197,149.028083
LU51,-35.46175,149.0317221
LU51,-35.46061099,149.035139
LU51,-35.45883303,149.036889
LU51,-35.45833297,149.039611
LU51,-35.45611102,149.040083
LU51,-35.45430604,149.042083
LU51,-35.452667,149.044833
LU51,-35.45033304,149.046583
LU51,-35.44894399,149.048944
LU51,-35.44966698,149.052111
LU51,-35.44966702,149.055028
LU51,-35.44772199,149.056694
LU51,-35.44705596,149.059417
LU51,-35.44733304,149.062222
LU51,-35.44777803,149.065389
LU51,-35.44833297,149.068222
LU51,-35.449556,149.070583
LU51,-35.449389,149.073389
LU51,-35.45166697,149.073472
LU51,-35.45327798,149.075472
LU51,-35.45555598,149.07625
LU51,-35.43569398,149.1242779
LU51,-35.43388897,149.125972
LU51,-35.43222201,149.127944
LU51,-35.43141704,149.130639
LU51,-35.43013904,149.133083
LU51,-35.42861104,149.135194
LU51,-35.42688897,149.137444
LU51,-35.42488904,149.140111
LU51,-35.42202803,149.142667
LU51,-35.418333,149.144306
