id,name,lat,long
2355,Kootara Cr after McMillan St,-35.327324,149.149506
2356,McMillan Cr after Sturt Av,-35.325417,149.147888
2357,Mckinlay St after McMillan St,-35.327206,149.147125
2358,McKinlay St after Frome St,-35.327301,149.147003
2359,McKinlay St after Warburton St,-35.330059,149.146667
2360,McKinlay St after McIntyre St,-35.330208,149.14653
2361,McIntyre St after Stuart St,-35.33147,149.145325
2362,McIntyre St after McKinlay Pl,-35.331757,149.14502
2363,Stuart St after McIntyre St,-35.330776,149.143753
2364,Stuart St before Strzelecki Cr,-35.330177,149.143402
2365,Stuart St Griffith Shops,-35.328655,149.14212
2366,Stuart St before Favenc Cir,-35.327961,149.141296
2367,Stuart St before Barrallier St,-35.325497,149.139206
2368,Stuart St after Barrallier St,-35.325554,149.139404
2369,Stuart St after Hann St,-35.323677,149.137787
2370,Stuart St after Locker St,-35.323669,149.13765
2371,Captain Cook Cr after Canberra Av,-35.321072,149.135101
2372,Captain Cook Cr Manuka,-35.321678,149.134521
2373,Wentworth Av opp Old Bus Depot Markets,-35.313087,149.143219
2374,Wentworth Av Old Bus Depot Markets,-35.311626,149.142868
2375,Brisbane Av after Macquarie St,-35.309258,149.136505
2376,Brisbane Av Police CLG,-35.309746,149.137039
2377,Whyalla St before Newcastle St,-35.332813,149.175858
2378,Yamba Dr after Wisdom St,-35.34,149.093124
2379,Yamba Dr 3rd after Wisdom St,-35.342472,149.096863
2380,Yamba Dr 2nd after Wisdom St,-35.341133,149.094711
2382,Yamba Dr The Canberra Hospital,-35.346485,149.099747
2383,Canberra Av Service Rd before Whyalla St,-35.334259,149.169907
2384,Nyrang St after Canberra Av,-35.325108,149.155304
2385,Canberra Av Service Rd before Geelong St,-35.332417,149.166046
2386,Canberra Av Service Rd after Geelong St,-35.332687,149.166275
2387,Ipswich St outside Century 21,-35.329128,149.163025
2389,Gladstone St before Maryborough St,-35.323608,149.172668
2390,Gladstone St before Kembla St,-35.322266,149.174744
2391,Gladstone St opp Coates Hire,-35.322292,149.179642
2392,Gladstone St after Albany St,-35.323971,149.182205
2394,Mulley St Grant Cameron Centre,-35.331921,149.049057
2395,Blackwood Tce after Calder Cr,-35.334339,149.048462
2396,Blackwood Tce after Mulley St,-35.334412,149.048508
2397,Blackwood Tce after Pearson St,-35.335625,149.046478
2398,Macfarland Cr opp Pearce Shops,-35.363155,149.081329
2401,Newcastle St before Wollongong St,-35.329121,149.178162
2403,Wollongong St before Maryborough St,-35.327446,149.17749
2405,Whyalla St after Canberra Av,-35.333878,149.173355
2406,Albany St before Collie St,-35.327408,149.181198
2407,Wollongong St Commonwealth Bank,-35.326725,149.178391
2408,Blackwood Tce after Hyndes Cr,-35.335564,149.046356
2409,Burrinjuck Cr after Serpentine St,-35.33289,149.037338
2410,Wyangala St after Waranga Pl,-35.34256,149.032303
2415,Nemerang Cr Waramanga Shops,-35.352478,149.060608
2416,Nemarang Cr opp Waramanga Shops,-35.35268,149.060608
2417,Nemerang Cr after Yambina Cr,-35.355484,149.060242
2418,Nemarang Cr after Dalabon Cr,-35.355404,149.060379
2419,Yambina Cr after Badimara St,-35.357395,149.059464
2421,Yambina Cr 2nd after Nemarang Cr,-35.357761,149.059479
2423,Fremantle Dr opp Canberra College Weston,-35.349007,149.049545
2424,Fremantle Dr Canberra College Weston,-35.348942,149.049423
2425,Fremantle Dr after 2nd Mackie Cr,-35.352451,149.04921
2426,Fremantle Dr after Crowder Cct,-35.352509,149.049042
2427,Fremantle Dr after Reveley Cr,-35.353363,149.047546
2428,Fremantle Dr before Crowder Cct,-35.353851,149.04689
2429,Bangalay Cr after Casuarina St,-35.34903,149.036453
2430,Bangalay Cr after 2nd Rivett Pl,-35.34901,149.036667
2431,Bangalay Cr after Angophora St,-35.346779,149.035965
2432,Bangalay Cr Rivett Shops,-35.347034,149.036026
2433,Carbeen St after Bangalay Cr,-35.344349,149.039505
2434,Carbeen St after 2nd Gungurra Cr,-35.344471,149.039459
2435,Carbeen St after Santalum St,-35.344059,149.04303
2436,Carbeen St after Gungurra Cr,-35.344128,149.042984
2437,Carbeen St after Hindmarsh Dr,-35.342445,149.045685
2438,Carbeen St after 2nd Santalum St,-35.342384,149.045517
2439,Kootara Cr after 2nd Gymea St,-35.332767,149.156052
2444,Kootara Cr after Sturt Av service Rd,-35.32626,149.14917
2445,McMillan Cr after Wills St,-35.325481,149.148422
2446,Brisbane Av after National Cct,-35.309296,149.132553
2447,Brisbane Av after State Cir,-35.308884,149.13295
2448,Novar St before Kintore Cr,-35.312031,149.098297
2449,Novar St after Weston St,-35.31015,149.098282
2450,Novar St opp Yarralumla Shops,-35.307384,149.098312
2451,Schlich St after Mueller St,-35.303825,149.098724
2452,Schlich St after Novar St,-35.303772,149.099091
2453,Tyagarah St after Culgoa Cct,-35.349918,149.106155
2454,Julia Flynn Av after 2nd Ringrose Cr,-35.364223,149.110321
2457,Julia Flynn Av after William Wilkins Cr,-35.365582,149.112579
2458,Julia Flynn Av 2nd after Ringrose Cr,-35.365765,149.112518
2459,Julia Flynn Av opp Isaacs Shops,-35.367218,149.112823
2460,Julia Flynn Av Isaacs Shops,-35.367294,149.112625
2461,Julia Flynn Av after Dorsch St,-35.370029,149.111465
2462,Julia Flynn Av after Rule St,-35.370235,149.111725
2463,Julia Flynn Av after 2nd Rule St,-35.371719,149.113464
2464,Julia Flynn Av after Walton St,-35.371902,149.113861
2465,Julia Flynn Av after Huffer Cl,-35.373264,149.116028
2466,Julia Flynn Av 2nd after Alexander Mackie Ct,-35.373337,149.115891
2467,Julia Flynn Av after 2nd Rowntree Cr,-35.375626,149.114685
2468,Julia Flynn Av after Alexander Mackie Ct,-35.375629,149.114517
2469,Dookie St after Hawkesbury Cr,-35.376743,149.109222
2470,Dookie St after Longerenong St,-35.376728,149.109116
2471,Lambrigg St Farrer PS,-35.378994,149.107147
2472,Lambrigg St opp Farrer PS,-35.37915,149.107239
2473,Lambrigg St after Longerenong St,-35.377865,149.103943
2474,Lambrigg St after Prescott St,-35.37796,149.10376
2475,Marshall St opp Farrer Shops,-35.374981,149.101028
2476,Marshall St Farrer Shops,-35.375149,149.101151
2477,Marshall St after Spafford Cr,-35.373634,149.101715
2478,Marshall St after Gluyas St,-35.372818,149.101822
2479,Mawson Dr after Hurley St,-35.363194,149.096451
2480,Ainsworth St after Mawson Dr,-35.361675,149.098633
2481,Ainsworth St after Enderby St,-35.35342,149.095581
2482,Ainsworth St 3rd after Hindmarsh Dr,-35.353954,149.096909
2483,Ainsworth St opp Woden CIT,-35.347851,149.094894
2484,Ainsworth St Woden CIT,-35.347935,149.095032
2485,Ainsworth St after Kitchener St,-35.346016,149.096771
2486,Ainsworth St 2nd after Chaseling St,-35.345692,149.09668
2487,Kitchener St after Ainsworth St,-35.344437,149.097397
2488,Kitchener St after Yamba Dr,-35.344604,149.097244
2492,Bangalay Cr before Mirbelia Cr,-35.349342,149.038757
2493,Bangalay Cr after Streeton Dr,-35.349293,149.03981
2494,Kalgoorlie Cr after Badimara St,-35.357796,149.053452
2495,Kalgoorlie Cr after Bendigo St,-35.357754,149.053329
2496,Badimara St Mount Stromlo High School,-35.355701,149.054443
2497,Badimara St opp Mount Stromlo High School,-35.355705,149.054245
2499,Devonport St after Port Arthur St,-35.338825,149.075851
2500,Devonport St after Scottsdale St,-35.336487,149.074677
2501,Devonport St after Derwent St,-35.33646,149.074509
2502,Devonport St after Heysen St,-35.334274,149.072021
2503,Devonport St after 2nd Derwent St,-35.334435,149.072021
2504,Heysen St opp Actew Substation,-35.333038,149.06929
2505,Heysen St Actew Substation,-35.333241,149.069214
2506,Mulley St after Dixon Dr,-35.330708,149.048477
2507,Warragamba Av 2nd after Dixon Dr,-35.330566,149.034912
2508,Warragamba Av after Jindabyne St,-35.330467,149.034836
2509,Burrinjuck Cr after 2nd Tantangara St,-35.339542,149.036346
2510,Burrinjuck Cr after Kallara Cl,-35.339581,149.036758
2513,Mulley St after Grant Cameron Centre,-35.332649,149.04892
2514,Mulley St before Dixon Dr,-35.330704,149.048386
2520,Beasley St after Basedow St,-35.373642,149.087112
2521,Namatjira Dr after Bunbury St,-35.347092,149.057007
2522,Streeton Dr 2nd after Bangalay Cr,-35.352406,149.041748
2523,Streeton Dr after Bangalay Cr,-35.350883,149.042236
2530,Gilmore Cr after Kitchener St,-35.339497,149.103561
2531,Gilmore Cr after Sabine Cl,-35.339657,149.104095
2532,Gilmore Cr after 2nd Ingamells St,-35.340069,149.107452
2533,Gilmore Cr after Robson St,-35.340057,149.107086
2534,Gilmore Cr Garran Shops,-35.342045,149.108795
2535,Gilmore Cr opp Garran Shops,-35.342087,149.108978
2536,Gilmore Cr after Garran Shops,-35.343475,149.108856
2537,Gilmore Cr after Hopegood Pl,-35.34425,149.108032
2539,Gilmore Cr after Hartigan St,-35.344997,149.107071
2540,Wisdom St Hughes Shops,-35.33292,149.094177
2541,Wisdom St opp Malkara School,-35.337006,149.093857
2542,Streeton Dr before Namatjira Dr,-35.355682,149.048828
2549,Nyrang St before Canberra Av,-35.325382,149.155197
2550,Mildura St Fyshwick Markets,-35.323315,149.155777
2551,Mildura St before Dalby St,-35.322086,149.1539
2556,Melbourne Av SGG before Empire Cct,-35.316639,149.116577
2558,Cowper St Daramalan College,-35.252644,149.139359
2560,Ipima St Merici CLG,-35.266106,149.136871
2563,Starke St after Powell St,-35.227715,149.018112
2566,Warragamba Ave after Eucumbene Dr,-35.330917,149.0298
2569,Conley Dr Melba HS SSO,-35.213833,149.049149
2570,Wisdom St Malkara School,-35.337402,149.093735
2571,Jerrabomberra Av Narrabundah CLG,-35.335869,149.147888
2582,Streeton Dr after Namatjira Dr,-35.355709,149.048645
2586,Parliament Dr Parliament House,-35.30727,149.122742
2587,Parliament Dr New Parliament House,-35.309078,149.126083
2588,Groom St before Kent St,-35.332432,149.093903
2589,Brierly St Cooleman Court Plt 2,-35.340988,149.052338
2590,Lithgow St Fyshwick Terminus,-35.330517,149.163727
2591,Namatjira Dr after Parkinson St,-35.343052,149.057404
2592,Callum St after Hindmarsh Dr,-35.34819,149.08934
2593,Melbourne Av South of Somers Cr,-35.312927,149.120529
2594,Melbourne Av South of National Cct,-35.31461,149.119019
2595,Melbourne Av before Empire Cct,-35.316414,149.117416
2596,Eyre St Kingston Shops,-35.316624,149.141815
2598,Giles St Kingston Shops,-35.315804,149.140198
2599,Lithgow St opp Fyshwick Terminus,-35.330555,149.16362
2601,Canberra Hospital before Gilmore Cr,-35.346321,149.101791
2602,Hindmarsh Dr CIT,-35.349689,149.096893
2603,Hindmarsh Dr opp CIT,-35.350155,149.097137
2604,Bateson Rd before Canberra Hospital,-35.348686,149.102707
2608,Lambrigg St after Pudney St Farrer Terminus,-35.380028,149.110626
2609,Athllon Dr Southlands Shops,-35.365025,149.092712
2610,Athllon Dr opp Southlands Shops,-35.363342,149.092285
2613,Gladstone St after Maryborough St,-35.3232,149.172897
2614,83 - 85 Gladstone St Fyshwick,-35.322006,149.179352
2615,133 Gladstone Street Fyshwick,-35.324017,149.182388
2616,Gladstone St before Albany St,-35.325375,149.183655
2617,Bateson Road after Hospital Road,-35.348598,149.102798
262,Eggleston Cr 2nd after MacLaurin Cr,-35.351879,149.08403
2623,Newcastle St after Wollongong St,-35.328876,149.178299
2624,Whyalla St after Newcastle St,-35.333157,149.175461
2625,Whyalla St 2nd after Newcastle St,-35.334049,149.173203
2626,Canberra Av Service Rd after Whyalla St,-35.334335,149.16983
263,Eggleston Cr after Melrose Dr,-35.352028,149.08403
2634,Canberra Av after Ipswich St,-35.330421,149.161118
2638,Groom St St. Andrews Village,-35.328979,149.088531
2639,Groom St opp St. Andrews Village,-35.328667,149.088669
2640,Groom St after Webster St,-35.331596,149.089264
2641,Groom St after Jensen St,-35.331841,149.089661
2642,Gawler Cr after 2nd Fergusson Cr,-35.31427,149.108826
2643,Gawler Cr before Fergusson Cr,-35.314213,149.108765
2646,Namatjira Dr after Hindmarsh Dr,-35.347111,149.057159
2647,Namatjira Dr 2nd after Walpiri Pl,-35.353405,149.052597
2650,Athllon Dr after Shea St,-35.351276,149.090698
2651,Athllon Dr after Hindmarsh Dr,-35.352367,149.091278
2652,Athllon Dr after Beasley St,-35.371284,149.092667
2653,Athllon Dr 2nd after Beasley St,-35.375782,149.093216
2654,Beasley St after Marshall St,-35.371151,149.100723
2655,Beasley St after Wilkins St,-35.371723,149.098709
2657,Sheppard St before Tralee St,-35.39283,149.164597
2661,Sheppard St after Johns Pl,-35.38884,149.170334
2663,Sheppard St before Arnott St,-35.386242,149.173431
2669,Streeton Dr South of Darwinia Tce,-35.354908,149.042496
2670,Streeton Dr Chapman Primary School,-35.354767,149.042175
2671,Ainsworth St 2nd after Hindmarsh Dr,-35.352036,149.094009
2672,Ainsworth St after Horbury St,-35.35202,149.093796
2673,Athllon Dr after Beasley St,-35.372593,149.093063
2674,Beasley St after Torrens Pl,-35.372925,149.088821
2675,Beasley St before Basedow St,-35.372982,149.088943
2676,Dixon Drive after Lines St,-35.333656,149.039017
2677,Dixon Drive before Burrinjuck Cr,-35.333591,149.03891
2678,Canberra Av before Mildura St,-35.326702,149.155518
2679,Corinna St Westfield Woden,-35.345917,149.084213
2680,Canberra Av after Nyrang St,-35.325695,149.153412
2682,Sydney Av before National Cct,-35.312954,149.131989
2687,Athllon Dr 2nd after Hindmarsh Dr,-35.355431,149.091614
2688,Athllon Dr after Parramatta St,-35.354038,149.091309
2690,Namatjira Dr opp Mirinjani Village,-35.339348,149.054688
2691,Palmer St after Dennis St,-35.347813,149.102875
2692,Palmer St before Gilmore Cr,-35.346161,149.103119
2693,Palmer St before Dennis St,-35.346394,149.10318
2695,Tom Roberts Av before Templestowe Ave,-35.465683,149.105927
2696,Tharwa Dr after Roundabout,-35.445259,149.093658
2697,Tharwa Dr after Mentone View,-35.445198,149.093262
2698,Tharwa Dr before Box Hill,-35.454624,149.091324
2699,Tharwa Dr after Box Hill,-35.454624,149.090988
2705,Woden Bus Stn Plt 5,-35.344463,149.087234
2706,Woden Bus Stn Plt 6,-35.344467,149.08754
2709,Woden Bus Stn Plt 9,-35.344242,149.087814
2710,Woden Bus Stn Plt 10,-35.34391,149.087753
2711,Woden Bus Stn Plt 11,-35.343925,149.087616
2712,Woden Bus Stn Plt 12,-35.344467,149.08725
2716,Woden Bus Stn Plt 16,-35.344456,149.087234
2717,Jim Pike Av after Charlton Cr,-35.460815,149.078201
2718,Soward Way after Athllon Dr,-35.419476,149.066376
2730,Kent St after Macartney Cr,-35.317013,149.098297
2731,Kent St North of Strickland Cr,-35.31715,149.098206
2732,State Cir after Melbourne Av,-35.312233,149.123352
2803,Steve Irwin Ave after David Fleay St,-35.324371,149.036255
2805,Steve Irwin Ave after Dot Butler St,-35.324558,149.036362
2806,Steve Irwin Ave after John Gorton Dr,-35.320232,149.036819
2809,John Gorton Dr after Steve Irwin Ave,-35.319416,149.036652
2810,John Gorton Dr after Fred Daly Ave,-35.320015,149.037918
2811,John Gorton Dr after Cotter Rd,-35.32478,149.043381
2812,John Gorton Dr after Harold White Ave,-35.325386,149.044632
2814,Woden Bus Stn Plt 14,-35.344456,149.087234
2815,Woden Bus Stn Plt 15,-35.344456,149.087234
2820,Streeton Drive after Unwin Pl,-35.329182,149.053925
2821,Streeton Drive after Dixon Dr,-35.32795,149.053528
2822,Cotter Road After Streeton Drive,-35.326969,149.052643
2824,Iron Knob Street Park and Ride,-35.338688,149.182785
2825,Canberra Avenue after Whyalla St,-35.335949,149.172775
2903,Woden Bus Stn Plt 18,-35.344154,149.086624
2916,Woden Bus Stn Arrivals,-35.344475,149.08725
2919,Ipswich St before Canberra Av,-35.329094,149.162796
2925,National Cct Forrest PS after Hobart Av,-35.315483,149.126663
2926,National Cct Forrest PS before Hobart Av,-35.315571,149.126541
2928,Captain Cook Cr after Jerrabomberra Av,-35.334805,149.14566
2937,Clunies Ross St before Barry Dr,-35.273247,149.116516
2941,Newcastle St after Gladstone St,-35.324993,149.172318
2943,Canberra Av after Geelong St,-35.333351,149.167465
2944,Canberra Av before Faulding St,-35.335007,149.169983
2945,Mildura St Opp Fyshwick Markets,-35.323002,149.155426
2946,Mildura St after Leeton St,-35.321056,149.15152
2947,Mildura St before Leeton St Fyshwick,-35.321129,149.151901
2948,Canberra Outlet Centre Iron Knob St,-35.336292,149.179581
3,Athllon Dr before Learmonth Dr,-35.402794,149.065018
3002,London Cct before East Row,-35.279617,149.130249
3003,London Cct Commonwealth Bank,-35.281563,149.131866
3004,London Cct after Akuna St,-35.28228,149.132095
3005,Constitution Av Convention Centre,-35.285099,149.134186
3006,Constitution Av CIT Reid,-35.28677,149.13707
3007,Constitution Av before Anzac West,-35.28828,149.139435
3008,Constitution Av after Anzac East,-35.290279,149.142899
3009,Constitution Av after Creswell St,-35.291836,149.145523
3011,Russell Dr Russell Offices,-35.297298,149.150269
3012,Kings Av Edmund Barton Building,-35.304367,149.134857
3017,Denison St after Strickland Cr,-35.318962,149.094101
3018,Denison St Alfred Deakin HS,-35.321861,149.09404
3019,Denison St Woden School,-35.326031,149.091965
3020,Denison St opp Woden School,-35.325909,149.091858
3021,Denison St after King St,-35.322186,149.093887
3022,Denison St Royal Australian Mint,-35.318825,149.093979
3025,Carruthers St after Groom St,-35.326752,149.089966
3028,Kings Av opp Edmund Barton Bld,-35.303455,149.136139
3029,Russell Dr Russell Offices Carpark,-35.297131,149.149902
3031,Constitution Av after Russell Dr,-35.291779,149.145157
3032,Constitution Av Anzac East,-35.290291,149.142609
3033,Constitution Av after Anzac West,-35.28809,149.138947
3034,Constitution Av opp Reid CIT,-35.286179,149.135864
3035,Constitution Av opp Convention Centre,-35.284801,149.133514
3036,London Cct Metropolitan Bldg,-35.2827,149.125549
3037,London Cct opp City Police Station,-35.280643,149.125992
3042,Alinga St Canberra House(Plt 12),-35.278252,149.127029
3044,Matina St Narrabundah Terminus,-35.331421,149.158905
3047,Marcus Clarke St after Farrell St,-35.281334,149.124023
3051,Ainslie Av after Cooyong St,-35.278721,149.136536
3052,Canberra Centre City,-35.279419,149.135025
3053,Ainslie Av after Currong St,-35.278103,149.138123
3054,Ainslie Av after Doonkuna St,-35.278549,149.13826
3055,Ainslie Av after Elimatta St,-35.277058,149.140778
3056,Ainslie Av after Gooreen St,-35.277576,149.140762
3060,General Bridges Rd after Gallipoli Rd,-35.295155,149.16658
3061,General Bridges Rd after Robert Campbell Rd,-35.295109,149.16684
3062,Robert Campbell Rd after Wilton Rd,-35.296524,149.16864
3063,Robert Campbell Rd before Wilton Rd,-35.295994,149.169113
3064,Robert Campbell Rd before Parnell Rd,-35.29781,149.167099
3065,Parnell St before Robert Campbell Rd,-35.299057,149.165863
3066,Parnell St before Plant Rd,-35.299782,149.165024
3067,Parnell St after Plant Rd,-35.300217,149.164444
3068,Morrison Cct before Bruche Rd,-35.302002,149.163528
3069,Morrison Cct after Bruche Rd,-35.301418,149.162598
3070,Russell Dr after Kelliher Dr,-35.300713,149.15094
3071,Russell Dr before Morshead Dr,-35.301407,149.151474
3072,Russell Dr before Kings Av Carpark,-35.298779,149.150864
3073,Russell Dr after Vivian Bullwinkel St,-35.29874,149.151108
3074,Blamey Cr before Watt St,-35.291779,149.14949
3075,Blamey Cr before Vasey Cr,-35.291832,149.149887
3076,Blamey Cr before Chauvel St,-35.290634,149.152771
3077,Blamey Cr after Chauvel St,-35.29031,149.152985
3078,Chauvel St before Campbell Primary School,-35.290638,149.155029
3079,Chauvel St opp Campbell Primary School,-35.290936,149.15538
3080,Vasey Cr before White Cr,-35.289368,149.158081
3081,Vasey Cr before Chauvel St,-35.289436,149.158173
3082,White St after Vasey Cr,-35.286983,149.157944
3083,Vasey Cr after White St,-35.287827,149.158554
3084,White St St. Thomas More's PS,-35.286987,149.155457
3085,White St before 2nd Glossop Cr,-35.286453,149.156601
3086,White St before Blamey Cr,-35.288536,149.153702
3087,White St after Waller Cr,-35.287384,149.15506
3088,Blamey Cr after Savige St,-35.286949,149.152252
3089,White St before Waller Cr,-35.288475,149.15358
3090,Blamey Cr before Creswell St,-35.285633,149.148315
3091,Blamey Cr before Edmondson St,-35.286232,149.151245
3092,Currong St after Anzac Park West,-35.284317,149.143799
3093,Blamey Cr after Creswell St,-35.285511,149.148117
3094,Euree St before Elimatta St,-35.282051,149.142395
3095,Currong St before Anzac Park West,-35.284328,149.143967
3096,Gooreen St after Coranderrk St,-35.278629,149.142563
3097,Euree St after Elimatta St,-35.282013,149.142563
3098,Boldrewood St after Barry Dr,-35.271942,149.119446
3099,Gooreen St after Allambee St,-35.278385,149.142548
3100,Boldrewood St after Froggatt St,-35.270969,149.117844
3101,Boldrewood St before Barry Dr,-35.272366,149.120285
3102,Boldrewood St after Ridley St,-35.269943,149.116104
3103,Boldrewood St before Froggatt St,-35.27071,149.117584
3104,Boldrewood St 2nd after Ridley St,-35.268955,149.114853
3105,Boldrewood St after David St,-35.269497,149.115555
3106,Miller St after Hobbs St,-35.266758,149.113998
3107,Miller St after Syme Cr,-35.267056,149.114075
3108,Miller St after Faunce St,-35.264694,149.114334
3109,Miller St after Tate St,-35.264156,149.114532
3110,Miller St after Cockle St,-35.260929,149.114944
3111,Miller St after Macarthur Av,-35.260719,149.115097
3112,Miller St after Quandong St,-35.257305,149.115524
3113,Miller St after Boronia Cr,-35.256977,149.115692
3114,Miller St after Nardoo Cr,-35.253418,149.116119
3115,Miller St after Scrivener St,-35.253723,149.116074
3116,Miller St after Merrit Pl,-35.251057,149.118195
3117,Miller St after Swainsona St,-35.250687,149.118942
3118,Miller St after Wattle St,-35.249641,149.120453
3119,Mackennal St after Earle St,-35.248962,149.121735
3120,Mackennal St before Earle St,-35.247822,149.122513
3121,Mackennal St 2nd after Archibald St,-35.247089,149.122757
3122,Mackennal St before Archibald St,-35.245762,149.122864
3123,Mackennal St after Archibald St,-35.245426,149.123047
3124,Archibald St after Mackennal St,-35.245087,149.125015
3125,Archibald St after Ashton St,-35.245155,149.124634
3126,Archibald St before Mouat St,-35.245304,149.126495
3127,Archibald St before Ashton St,-35.245335,149.126053
3128,Cossington Smith Cr Nth Lyneham Shops,-35.241161,149.124283
3129,Cossington Smith Cr after Fairweather Cct,-35.239918,149.12178
3130,Cossington Smith Cr after Piguenit Cl,-35.236851,149.123993
3132,Cowper St Dickson Shops,-35.250481,149.140594
3133,Mort St after Cooyong St,-35.27422,149.131256
3134,Mort St before Cooyong St,-35.274883,149.131256
3135,Mort St before Girrahween St,-35.271961,149.131622
3137,Torrens St after Girrahween St,-35.269958,149.134598
3138,Mort St after Girrahween St,-35.270798,149.131912
3139,Torrens St before Ipima St,-35.267979,149.134918
3140,Torrens St after Henty St,-35.269882,149.134735
3141,Ipima St after Torrens St,-35.266346,149.136063
3142,Torrens St after Ipima St,-35.267574,149.135086
3143,Cowper St All Saints Church,-35.265385,149.138504
3144,Cowper St opp All Saints Church,-35.265167,149.139267
3145,Cowper St after Bonney St,-35.264374,149.140884
3146,Cowper St after Cox St,-35.26363,149.141571
3147,Cowper St 2nd after Bonney St,-35.262012,149.141815
3148,Cowper St after Suttor St,-35.261475,149.141983
3149,Cowper St after Wakefield Av,-35.259594,149.141479
3150,Cowper St before Suttor St,-35.259823,149.141815
3159,Cowper St after 2nd Bonney St,-35.257816,149.140121
3161,Cowper St after Hope St,-35.254402,149.138947
3162,Cowper St 2nd after Davenport St,-35.254173,149.139084
3163,Cowper St opp Daramalan College,-35.252617,149.139496
3164,Cowper St Swimming Pool,-35.250229,149.140839
3165,Windeyer St after Phillip Av,-35.241325,149.150787
3166,Windeyer St opp Watson Shops,-35.239292,149.153778
3167,Windeyer St Watson Shops,-35.239162,149.153595
3169,Knox St after Irvine St,-35.239513,149.155716
3171,Knox St after 2nd Irvine St,-35.242298,149.158508
3173,Antill St after Knox St,-35.242767,149.161224
3175,Antill St 2nd after Knox St,-35.241028,149.163376
3177,Antill St Old Watson Terminus,-35.239635,149.165268
3179,Antill St after Prime Studios,-35.232067,149.166565
3185,Hovea St after Macarthur Av,-35.259068,149.123703
3186,Hovea St before Macarthur Av,-35.258259,149.123917
3187,Scrivener St after Hovea St,-35.255898,149.121964
3188,Scrivener St before Hovea St,-35.25613,149.122635
3189,Brigalow St after Scrivener St,-35.254284,149.121414
3190,Brigalow St before Scrivener St,-35.254883,149.121094
3191,Wattle St after Hall St,-35.254429,149.126389
3192,Wattle St after Scrivener St,-35.254753,149.126526
3193,Goodwin St after Wattle St,-35.255432,149.129135
3194,Goodwin St after Murdoch St,-35.255596,149.129135
3195,Antill St after Phillip Av,-35.246414,149.15593
3196,Antill St after Antill Service Rd,-35.246426,149.156311
3197,Madigan St after Antill St,-35.244644,149.160065
3198,Madigan St before Antill St,-35.24469,149.159897
3199,Madigan St after Haddon St,-35.247097,149.162964
3200,Madigan St Hackett Shops,-35.248047,149.163193
3201,Madigan St after Rivett St,-35.249779,149.164078
3202,Blue Gum Primary School Madigan St,-35.249874,149.163879
3203,Madigan St after Greyson St,-35.252022,149.162277
3204,Madigan St after Holtze Cl,-35.25174,149.162552
3205,Phillip Av after Madigan St,-35.252666,149.159119
3206,Phillip Av 2nd after Stott St,-35.252834,149.159637
3207,Phillip Av 2nd after Madigan St,-35.251423,149.156876
3208,Phillip Av after Stott St,-35.251152,149.156738
3209,Officer Cr after Salomons Pl,-35.251667,149.154602
3210,Officer Cr 2nd after Hannan Cr,-35.251411,149.154297
3211,Officer Cr after Agnew St,-35.25362,149.154739
3212,Officer Cr after 2nd Hannan Cr,-35.253738,149.154449
3213,Officer Cr before Gillen St,-35.255062,149.152878
3214,Officer Cr after Hannan Cr,-35.254898,149.152878
3215,Officer Cr after Hawdon St,-35.256832,149.149887
3216,Officer Cr after Beeby St,-35.256821,149.149628
3217,Officer Cr after 2nd Rutherford St,-35.258793,149.147873
3218,Officer Cr after Tyson St,-35.258488,149.147842
3219,Officer Cr after 2nd Hoddle Gdns,-35.261353,149.147446
3220,Officer Cr after Wakefield Av,-35.261566,149.147278
3221,O'Connell St opp Ainslie Shops,-35.262489,149.145905
3222,O'Connell St Ainslie Shops,-35.26231,149.145752
3223,Cox St after 2nd O'Connell St,-35.263592,149.143951
3224,Campbell St before Cox St,-35.263771,149.143524
3225,Campbell St after Foveaux St,-35.265717,149.143341
3226,Campbell St after Chaffey Cr,-35.265511,149.14325
3227,Campbell St after 2nd Baker Gdns,-35.268478,149.144409
3228,Campbell St after Leslie St,-35.268757,149.144455
3229,Campbell St before Chisholm St,-35.271145,149.145966
3230,Chisholm St after Paterson St,-35.271755,149.145538
3231,Chisholm St after Howe Cr,-35.272644,149.143539
3232,Chisholm St after Lister Cr,-35.27248,149.143692
3233,Gooreen St after Donaldson St,-35.274395,149.140228
3234,Gooreen St after Chapman St,-35.274651,149.140259
3235,Gooreen St after Batman St,-35.276276,149.141327
3236,Gooreen St after Ainslie St,-35.276207,149.141159
3237,Melba St after Blacket St,-35.247311,149.142349
3238,Melba St after Bonython St,-35.247711,149.142426
3239,Melba St after Legge St,-35.245491,149.142639
3240,Melba St 2nd after Bradfield St,-35.244919,149.142883
3241,Melba St after Atherton St,-35.24371,149.142944
3242,Melba St after Bradfield St,-35.243786,149.143066
3243,Bradfield St after Melba St,-35.243439,149.145493
3244,Bradfield St after Frencham St,-35.243435,149.144501
3245,Bradfield St after Atherton St,-35.242508,149.147919
3246,Bradfield St after Burn St,-35.242367,149.148285
3248,Knox St 2nd after Dickinson St,-35.23798,149.153641
3250,Knox St after Piddington St,-35.234707,149.151703
3252,Knox St opp old Watson Terminus,-35.232521,149.153198
3256,Monaro Cr before Carnegie Cr,-35.334587,149.131195
3257,Carnegie Cr before Monaro Cr,-35.336296,149.132706
3258,King Edward Tce National Library,-35.297958,149.129272
